coordinate_x,coordinate_y,cell_type,probability,area,convex_area,eccentricity,extent,filled_area,major_axis_length,minor_axis_length,orientation,perimeter,solidity,pa_ratio
680.7579617834394,816.9235668789809,Tumor,0.9965471625328064,314,322,0.5973799454630296,0.7929292929292929,314,22.41642219548886,17.97703703539705,-0.05300650043939023,64.2842712474619,0.9751552795031055,13.160724617252411
847.0916552667578,757.8673050615595,Tumor,0.9953433275222778,731,758,0.8843357321989204,0.8095238095238095,731,44.85392803901848,20.940123091298396,0.05043193654349776,109.35533905932738,0.9643799472295514,16.35922049354371
401.5740740740741,257.037037037037,Tumor,0.9937028288841248,486,498,0.4099222812341432,0.7476923076923077,486,26.11088499957142,23.81627229078035,0.9372234557468404,80.42640687119284,0.9759036144578314,13.309479263807932
261.95,700.6607142857143,Tumor,0.9935451745986938,280,286,0.7646252800184289,0.8115942028985508,280,23.5614357242137,15.184759131413738,-0.182789556611727,62.04163056034262,0.9790209790209791,13.747014009235853
686.4845814977973,793.5660792951542,Tumor,0.9922953844070435,454,466,0.7781129580011537,0.7206349206349206,454,30.54009496109621,19.18297791697097,0.28071937066282787,81.59797974644667,0.9742489270386266,14.665705503747844
844.8612716763006,984.5953757225434,Tumor,0.9921086430549622,519,533,0.5274111987632502,0.8009259259259259,519,27.91706690779702,23.7186237388449,-0.30061245581754503,83.35533905932736,0.9737335834896811,13.387500095752264
705.3486111111112,438.55,Tumor,0.9918466806411743,720,742,0.662539569693822,0.8144796380090498,720,35.10666398790608,26.295836203949737,-0.00044977871174718383,100.18376618407358,0.9703504043126685,13.939981953923784
190.72765957446808,583.1404255319148,Tumor,0.9913914203643799,470,487,0.8720136520968391,0.6385869565217391,470,35.094001051499916,17.177866129557593,0.4676698992396797,87.25483399593904,0.9650924024640657,16.19873628863591
490.5578231292517,762.3316326530612,Tumor,0.9910734295845032,588,600,0.8995867984455591,0.6447368421052632,588,41.41732100061777,18.088684438163266,0.448288959078717,98.91168824543142,0.98,16.638642978845944
708.0586734693877,815.9795918367347,Tumor,0.9908447861671448,392,400,0.4268484648575381,0.7747035573122529,392,23.614578832724266,21.355210687035164,-0.66289342167142,71.35533905932738,0.98,12.988735745590745
878.0702028081123,980.9703588143526,Tumor,0.9908118844032288,641,663,0.5365191530477835,0.738479262672811,641,31.50762990618829,26.588915301514067,-0.7242143687713164,95.25483399593905,0.9668174962292609,14.155200311378948
921.4224137931035,911.3534482758621,Tumor,0.9904064536094666,464,480,0.823309127432887,0.7483870967741936,464,32.33175165136129,18.35128352064386,1.2816271235833168,83.35533905932738,0.9666666666666667,14.97438049503325
543.0239162929746,437.04334828101645,Tumor,0.9900836944580078,669,690,0.8160865653256317,0.7147435897435898,669,38.43625235344695,22.21345111846779,-0.21167156309306343,100.91168824543142,0.9695652173913043,15.221478063592139
139.55555555555554,522.06,Tumor,0.9897341728210449,450,461,0.7025448792370156,0.7305194805194806,450,28.484587147441697,20.270755648124535,0.4111063535029458,79.01219330881976,0.9761388286334056,13.87317042548956
880.4052004333695,950.1321776814734,Tumor,0.9894552826881409,923,957,0.5584658221180157,0.7795608108108109,923,37.92033486970506,31.455961778338445,0.27215401853771437,115.49747468305831,0.9644723092998955,14.452509922170853
455.51950718685833,919.82340862423,Tumor,0.9889923930168152,487,503,0.8109145428687637,0.6763888888888889,487,32.815565611960025,19.202507186883082,0.48571576387318466,85.84062043356595,0.9681908548707754,15.130620362257782
